notice_id,errors,flags,got_no_persons,got_nothing,labels,might_have_unparsed_persons,officers
734041,,,,,,1,1
734052,,,1,,1,,
734512,,1,,,,,2
735098,,,,,,1,2
735275,,,,,1,,1
735905,,,1,,1,,
736236,,2,,,1,,1
736524,,2,,,1,,1
736584,,,,,,1,2
737397,,,,,,,2
737722,,,1,1,,,
738690,,,1,1,,,
738696,,3,,,1,,1
738697,,,1,,1,,
738857,,,1,1,,,
738903,,3,,,1,,1
739657,,,,,,,1
739658,,2,,,,,1
740368,,1,,,1,,1
741296,,,,,,,1
741651,,1,,,,,1
741735,,,1,1,,,
741823,,,1,,1,,
742174,,,,,1,1,1
742716,,4,,,1,,1
742729,,,1,,1,,
742816,,1,,,,,1
742947,,1,,,,,2
743077,,3,,,1,1,2
743320,,,1,1,,,
743464,,3,,,1,,1
743650,,,,,,1,2
743858,,,1,1,,,
744047,,,1,1,,,
744282,,,,,,1,1
744599,,4,,,1,,1
744733,,1,,,,,2
744781,,,,,,,2
745129,,3,,,1,1,1
745266,,,1,1,,,
745437,,,1,1,,,
745781,,,,,,,2
746149,,,,,1,,2
746290,,,1,1,,,
746788,,1,,,,,1
747566,,4,,,1,1,1
747840,,2,,,,1,2
748169,,3,,,1,,1
748407,,,1,,1,,
748566,,1,,,1,,1
748583,,,,,,1,1
748661,,,,,,,2
748983,,,,,,,1
749128,,,,,,,1
749321,,1,,,1,,1
749393,,,,,,,2
749505,,2,,,1,,1
750032,,4,,,1,,2
750290,,1,,,,,1
750659,,,1,1,,,
750744,,,1,1,,,
750813,,,,,,1,1
750822,,,1,1,,,
751543,,2,,,,,2
751837,,,1,,1,,
752071,,2,,,,,1
752126,,4,,,1,1,1
752146,,,1,1,,,
752859,,,,,1,,2
753156,,,1,1,,,
753351,,3,,,1,,1
753413,,4,,,1,,1
753529,,4,,,1,1,1
753670,,2,,,,,1
753782,,,,,,1,2
754021,,,1,,1,,
754131,,4,,,1,,1
754263,,3,,,1,1,1
754348,,3,,,1,,1
754431,,,1,,1,,
754516,,,,,,,3
755353,,,1,1,,,
755632,,,1,1,,,
756109,,,1,1,,,
756139,,3,,,1,,1
756302,,1,,,1,,1
756315,,1,,,,,2
757537,,,,,,,1
757768,,3,,,1,,1
758376,,,,,,1,1
758492,,,,,,,1
759278,,3,,,1,,1
759477,,,,,,,1
759693,,,,,,,1
759760,,3,,,1,,1
759783,,3,,,1,1,1
759851,,,1,1,,,
761280,,,,,,,1
761425,,,,,,1,3
761577,,1,,,1,,1
762170,,,,,,,1
762994,,,1,1,,,
763208,,,,,,1,1
763254,,4,,,1,1,1
763587,,,,,,,1
763702,,,,,,,1
763917,,,1,,1,,
764575,,,,,,,1
764927,,1,,,1,,1
765008,,,,,,,1
765518,,,,,,,1
766336,,4,,,1,,1
766682,,1,,,1,,1
766701,,,1,1,,,
766788,,,1,,1,,
767009,,3,,,1,1,1
767032,,,1,1,,,
767908,,,1,1,,,
769021,,1,,,,,1
769579,,1,,,1,,1
769679,,,1,1,,,
769738,,3,,,1,,1
770027,,,1,1,,,
771273,,,1,1,,,
771314,,,,,,,1
771654,,3,,,1,,1
771945,,,,,1,,2
772117,,,,,,,2
772201,1,3,,,1,,1
772218,,4,,,1,,1
772278,,1,,,,,2
773074,,,,,1,1,2
773442,,,,,,1,2
773776,,1,1,,1,,
773785,,,,,,,1
773951,,3,,,1,1,1
774010,,4,,,1,,1
774261,,5,,,1,1,1
774484,,,1,1,,,
774591,,,,,1,,2
774593,,,1,,1,,
774721,,1,,,,,2
775019,,3,,,1,,2
775020,,3,,,1,,1
775534,,1,,,1,,1
776384,,1,,,,1,1
776835,,1,,,1,,1
777330,,4,,,1,,1
777531,,4,,,1,,1
777588,,5,,,1,,2
777614,,1,,,1,1,1
778529,,,,,,,1
779252,,,1,,1,,
779867,,2,,,,,1
780422,,,,,,,2
781077,,,,,,,1
781119,,3,,,1,1,1
781181,,1,,,,,2
781454,,1,,,,,2
781618,,,,,,,1
781758,,,,,1,,1
782280,,,,,,,1
783085,,,1,,1,,
783269,,1,,,,1,2
783331,,3,,,1,,1
783338,,1,,,,,2
783459,,3,,,1,,1
784043,2,1,,,,1,2
785045,,1,,,,,2
785093,,3,,,1,1,1
785107,,1,,,,,1
785128,,4,,,1,,1
785178,,,1,1,,,
785429,,,1,1,,,
786531,,,,,,1,1
786752,,1,,,,1,2
786830,,3,,,1,,1
787200,,1,,,1,,1
787661,,,,,,,2
788167,,4,,,1,,1
788255,,,,,,,2
788346,,2,,,,,1
788570,,1,,,,,1
789041,,,1,,1,,
789384,,,,,,,1
791393,,4,,,1,,1
791493,,,,,,1,1
791546,,3,,,1,1,1
791983,,,1,,1,1,
792205,,,1,1,,,
792287,,,,,,,2
792410,,,1,,1,,
792524,,2,,,1,,1
793813,,,,,,,1
794187,,,,,1,,1
794870,,2,,,1,,1
795071,,1,,,,,1
795133,,1,,,,,1
795276,,,,,,,1
795409,,,1,,1,,
795583,,,,,1,,2
795913,,4,,,1,,1
796201,,,,,,,1
796245,,,,,,,1
797527,4,1,1,,,1,
797713,,,1,1,,,
797734,,3,,,1,,1
797741,,3,,,1,,1
797742,,1,,,1,,1
797800,,4,,,1,,1
797814,,1,,,,1,2
798402,,1,,,1,1,2
799545,,1,,,,,1
799725,,1,,,,,1
800355,,,1,,1,,
800711,,1,,,,,3
800722,,4,,,1,,1
801164,,1,,,,,2
801216,,,,,,,2
802263,,,,,,,1
802745,,,1,1,,,
802892,,2,,,,,1
803888,,,1,1,,,
804634,,,1,,1,,
804942,,3,,,1,1,1
805348,,1,,,,,1
805443,,,1,,1,,
805569,,2,,,1,,1
805934,,2,,,1,,1
806696,,2,,,,,1
806772,,,1,,1,,
807277,,2,,,,1,3
807374,,,1,1,,,
807488,,3,,,1,,1
807808,,1,,,,,2
808839,,3,,,1,1,1
809233,,,1,,1,,
809308,,1,,,,,1
809402,,,,,,,1
809857,2,,,,1,1,1
809871,,,,,,,1
810210,,,1,,1,,
810263,,,,,,1,2
810542,,,,,,,1
810645,,1,,,1,,1
810704,,1,,,1,,1
811132,,3,,,1,,1
811159,,,,,,,1
811332,,3,,,1,,1
811402,,,1,1,,,
811499,,4,,,1,1,1
812163,,1,,,1,,1
812199,,,,,,,1
812476,,,1,,1,,
813080,,1,,,,,1
813311,,4,,,1,,1
813558,,,,,,,2
813728,,3,,,1,,1
813850,,1,,,1,,1
814616,,3,,,1,,1
815406,,,1,1,,,
815977,,3,,,1,1,1
816611,,3,,,1,1,1
818176,,1,,,,,2
818215,,,1,1,,,
818554,,4,,,1,1,1
818725,,,1,,1,,
818873,,3,,,1,,1
819031,1,,1,,,,
819044,,,1,1,,,
819312,,4,,,1,1,1
819394,,1,,,1,,1
819669,,2,,,1,1,1
819986,,,1,,1,,
820396,,,,,,,1
820413,,,1,1,,,
820455,,1,,,,,2
821161,,1,,,,,1
822340,,1,,,,,2
822380,,,,,1,,2
822621,,1,,,1,,1
822778,,,,,,1,2
822813,,,1,1,,,
823092,,,,,,,1
823898,,1,,,,,2
823948,,2,,,,,1
824042,,2,,,1,,1
824710,,,,,,,1
825049,,,,,,,1
825108,,4,,,1,,1
825337,,,,,,,1
825375,,3,,,1,1,1
825573,,3,,,1,,1
825940,,1,,,1,,1
826078,,,,,,,1
826246,,,1,,1,,
826684,,4,,,1,,1
826739,,,,,,1,2
826829,,1,,,1,,1
827334,,,,,,,2
827777,,4,,,1,1,1
827974,,,1,,1,,
828150,,1,,,,,2
828297,,,,,,,1
828761,,2,,,1,,1
828944,1,,,,1,1,1
829053,,,1,,1,1,
829199,,3,,,1,,3
829375,,,1,1,,,
829501,,1,,,1,,1
829948,,,1,1,,,
830039,,3,,,1,,1
830342,,1,,,1,,1
831198,,,1,1,,,
831936,,,,,,1,2
833115,,,1,1,,,
833737,,3,,,1,,1
833939,,,,,,,1
834476,,,1,,1,,
834905,,,,,,,2
835435,,2,,,1,,1
835453,,4,,,1,,1
835773,,,,,,,1
835848,,1,,,1,,1
836813,,,,,,,1
837043,,,,,,1,1
838022,,4,,,1,1,1
838374,,3,,,1,,2
838452,,,,,,,3
838509,,4,,,1,,1
838843,,2,,,,,2
838958,,1,,,1,,1
839223,,1,,,,1,2
839800,,1,,,1,,1
840195,,1,,,,,1
840324,,1,,,,,2
840354,,5,,,1,1,2
840496,,,,,,,1
840998,,,,,,,1
841177,,,,,,,1
841388,,,1,1,,,
841698,,,,,,,1
841925,,1,,,,,2
841964,,1,,,1,,2
842038,,3,,,1,,1
843842,,1,,,,,1
843916,,,,,,,1
844141,,2,,,,,1
844705,,,,,,,1
845060,,4,,,1,1,1
845263,,1,,,,,2
845984,,,,,,,2
846280,,4,,,1,,1
846295,,,,,,,1
846297,,,,,,,1
846750,,,,,,1,3
846776,,2,,,1,1,1
846779,,,,,1,,2
846824,,,,,,,2
846871,,,1,1,,,
846955,,2,,,,,1
847538,,1,,,1,,1
847590,,,1,,1,,
847628,,3,,,1,,2
847698,,,,,,,1
847709,,,,,,1,2
847810,,,,,,,1
847843,,4,,,1,1,3
847937,,1,,,,,1
848031,,3,,,1,,1
848121,,,1,1,,,
848347,,,,,1,1,2
849046,,,1,1,,,
849132,,4,,,1,,1
849220,,,,,,,1
849472,,3,,,1,1,2
849690,,1,,,1,,2
850233,,,1,1,,,
850298,,4,,,1,,1
850829,,1,,,1,,1
852011,,1,,,,,1
852302,,,,,,,2
852365,,3,,,1,,1
853099,,3,,,1,,1
853125,,,1,1,,,
853562,,3,,,1,,1
853564,,2,,,1,,1
854198,,,,,,1,1
854220,,,,,,,1
854501,,,1,1,,,
854675,,3,,,1,,1
855234,2,2,1,,,,
855928,,5,,,1,1,1
855981,,,,,,,1
856070,,,1,1,,,
856582,,,1,1,,,
856656,,3,,,1,,1
856756,,3,,,1,,1
856955,2,4,,,1,1,1
857151,,2,,,,,2
857430,,,,,1,,1
858069,,1,,,,1,1
858786,,4,,,1,1,1
859021,,1,,,,,2
859187,,3,,,1,,2
859950,,,1,1,,,
860079,,1,,,,,2
860097,,,1,1,,,
860603,,3,,,1,,1
860976,2,1,,,,1,1
861013,,,,,,,1
861199,,1,,,1,,1
861209,,,,,,,1
862216,,,1,1,,,
862491,,,,,,,1
862616,,3,,,1,,1
862634,,2,,,1,,1
863316,,,1,1,,,
863765,,,,,1,,3
863798,,,1,,1,,
863989,,4,,,1,,1
864382,,1,,,,,1
864862,,1,,,1,1,1
865113,,,,,,,2
865521,,3,,,1,,1
865538,,,1,1,,,
866011,,2,,,1,,1
866387,,,,,,1,1
866472,,4,,,1,1,1
867128,,,,,,,1
867258,,3,,,1,,1
867460,,,,,,,1
867705,,,1,1,,,
867814,,,,,,,2
867840,,1,,,1,,1
868048,,,1,1,,,
868323,,,,,,,2
868557,,,1,1,,,
868661,,4,,,1,,1
868827,,,,,,,1
869036,,,,,,1,2
869169,,,,,,,2
869680,,,,,1,,2
869743,,,,,,1,1
869771,,1,,,1,,1
869940,,1,,,,,1
870759,,1,,,,1,2
871004,,,1,,1,,
871679,,,,,,,2
872483,,1,,,1,,1
872886,,4,,,1,1,1
873181,,3,,,1,,1
873670,,,1,1,,,
874457,,,,,,,1
874599,,3,,,1,,1
874648,,,,,1,1,1
874813,,4,,,,,2
874924,,1,,,,,1
875025,,2,,,1,,3
875340,,2,,,1,,1
876991,,3,,,1,,1
877191,,3,,,1,1,1
877846,,5,,,2,1,2
879987,,,1,1,,,
880082,,2,,,,,1
880293,,,,,,,1
880752,,,1,,1,,
880831,,,1,,1,,
881028,,,,,,,1
881196,,,1,1,,,
881422,,,,,,,1
881754,,,1,,1,,
881806,,,,,,1,2
881941,,,,,,,1
882211,,,1,1,,,
882275,,2,,,,,1
883046,,3,,,1,,1
883295,,,1,1,,,
883306,,,,,,,1
884310,,4,,,1,,1
884331,,,1,1,,,
884438,,3,,,1,,1
884533,,3,,,1,,1
885013,,,,,,,2
885196,,4,,,1,1,1
885279,,4,,,1,,1
885746,,,,,,,1
886059,,,1,1,,,
886148,,1,,,1,,1
886626,,,1,1,,,
886784,,,1,1,,,
887096,,1,,,1,,1
887120,,4,,,1,,1
887636,,1,,,,,1
887689,,,,,,,2
888199,,2,,,1,,1
888236,,,,,,,1
888523,,1,,,,,1
888551,,,,,,,1
888659,,,,,,,2
888823,,,,,,,1
888963,,1,,,1,,1
888978,,,1,,1,,
888999,,1,,,,,1
889205,,1,,,1,,1
889411,,,1,1,,,
890043,,,1,1,,,
891116,,,,,,,2
891566,,,1,1,,,
891875,,3,,,1,,1
892286,,4,,,1,1,1
892741,,,1,1,,,
892792,,1,,,,,1
894102,,1,,,1,,1
894152,,4,,,1,,1
894541,,4,,,1,,1
894864,,,1,1,,,
895502,,3,,,1,1,1
895734,,3,,,1,1,1
895929,,,1,,1,,
896111,,1,,,1,,2
896142,,,,,,,1
896163,,,,,,,1
896355,,3,,,1,1,1
896577,,,1,,1,,
896696,,,,,,,1
897743,,,,,1,,1
897957,,1,,,,,2
897967,,4,,,1,1,1
898127,,,,,,,1
898421,,,,,,,1
898766,,3,,,1,1,1
899038,,1,,,1,1,2
899185,,4,,,1,,1
900208,,,,,,,1
900256,,,,,,,1
901206,,,1,,1,,
901410,,3,,,2,1,1
902014,,2,,,1,,2
903739,,1,,,,,1
903843,,1,,,,,1
903965,,,1,1,,,
904029,2,1,,,,1,1
904423,,1,,,1,,2
904669,,,1,,1,,
904860,,,,,,,1
905256,,3,,,1,,1
906030,,3,,,1,1,1
907353,,4,,,1,1,1
907864,2,1,,,,1,1
908058,,,,,,,1
908186,,1,,,,,1
908238,,,,,,,2
908424,,1,,,,,1
908758,,,,,,,1
909003,,,1,,1,,
909037,,,,,,,1
909343,,3,,,1,,1
909503,,,,,,,1
909711,,4,,,,,1
910433,,,,,,,3
911007,,,1,,1,,
911017,,,1,1,,,
911657,,,,,,,1
912087,,,1,1,,,
912399,,,,,,,2
912439,,1,,,,,1
913177,,,1,,1,,
913678,,2,,,1,,1
914059,,4,,,1,1,1
915114,,,,,,,2
915120,,,,,,,2
916641,,3,,,1,,1
917142,,3,,,,1,2
917460,,1,,,,,2
917732,,,,,,,2
918161,,,,,,,2
918348,,,1,1,,,
918851,,,,,,,2
918966,,4,,,,,2
919181,,3,,,1,,1
919555,,1,,,1,1,1
919668,,1,,,,,1
919839,,,,,1,,1
920053,,1,,,,,1
920359,,1,,,,1,1
920437,,,,,1,,2
920668,,1,,,1,,1
921013,,1,,,1,,1
921045,,,,,,,2
921144,,,,,,,1
921384,,,,,,,1
921599,,,,,1,,1
922050,,,,,,,1
922108,,,,,,,1
922119,,1,,,,,1
922142,,,,,,,1
922425,,,1,1,,,
922658,,,1,1,,,
923451,,,1,1,,,
923762,,2,,,1,,3
923886,,,,,,,1
924400,,4,,,1,,2
924490,,,,,,,2
924671,,4,,,1,,1
924705,,1,,,,,2
924872,,,,,,,2
925066,,1,,,1,,1
925699,,3,,,1,,2
926792,,1,,,,,2
927167,,4,,,1,,1
927173,,,,,,1,1
928065,,,,,,,1
928313,,,1,,1,,
928592,,2,,,,,1
928666,,1,,,,,1
928833,,1,,,,,3
928984,,,,,,,2
929022,,1,,,1,,1
929312,,,1,1,,,
929767,,1,,,1,1,2
930301,,,,,,,1
930484,,1,,,,,1
931243,,,,,,,1
931486,,2,,,,,3
931742,,1,,,1,,2
932314,,,1,1,,,
932920,,,,,,,2
933384,,4,,,1,,2
933431,,,1,,1,,
933437,,1,,,,,1
933471,,3,,,1,,1
933910,,,,,,1,2
934411,,,1,1,,,
934476,,,,,1,,1
934770,,4,,,1,1,1
934804,,,1,1,,,
934842,,,,,1,,1
934959,,1,,,,,2
935932,,,1,1,,,
936341,,,,,,,2
936617,,,,,,,1
936808,,1,,,,,2
936887,,,,,,,1
936991,,,1,,1,,
937081,,3,,,1,,2
937461,,2,,,,1,1
938206,,,,,,,2
938323,,1,,,,,1
938337,,2,,,,,1
938346,,,,,,,1
938353,,,,,,,3
939513,,2,,,,,1
939629,,3,,,1,,1
940612,,1,,,,,1
940665,,4,,,1,,1
940742,,,,,,1,2
940939,,1,,,,,1
941090,,4,,,1,1,1
941139,,,1,,1,,
941468,,,,,,,1
941661,,1,,,,,1
941983,,4,,,1,1,1
942077,,2,,,,,3
942577,,1,,,,1,2
943805,,2,,,1,,1
943898,,3,,,1,,1
944043,,1,,,,,1
944225,,1,,,,,1
944357,,1,,,,,1
944765,,,1,,1,,
944970,,,,,,1,1
945461,,,1,,1,,
945642,,,,,,,1
945772,,,1,1,,,
946693,,3,,,1,1,1
946705,,,1,1,,,
947125,,,1,,1,,
947911,,4,,,1,,1
948309,,1,,,,,1
948323,,1,,,,,2
948751,,3,,,1,,2
948773,,3,,,1,,2
948904,,,,,,,1
949056,,4,,,1,1,3
949314,,,,,,,1
949515,,3,,,1,1,1
949664,,2,,,,,1
950366,,1,,,1,,1
950527,,3,,,1,1,1
951060,,,1,1,,,
951104,,,1,1,,,
951617,,3,,,1,,1
951731,,,1,1,,,
951923,,4,,,1,1,1
952572,,4,,,1,,1
952695,,2,,,,,1
952955,,,,,,,1
953019,,,1,,1,,
953393,,1,,,,,2
953720,,,,,,,1
953765,,,,,,,1
953913,,1,,,,,1
954478,,,,,,,1
954713,,1,,,1,,3
954784,,1,,,,,3
954991,,2,,,1,,1
955214,,,1,,1,,
955888,,,1,1,,,
956310,,,,,,1,1
956716,,,,,,,1
956930,,,,,,,2
957506,,3,,,1,,1
957669,,,1,,1,,
958135,,1,,,1,1,1
958350,,3,,,1,,1
958900,,2,,,1,,1
959086,,,1,1,,,
959160,,3,,,1,,1
959166,,,1,1,,,
959228,,3,,,1,,2
959951,,,,,,1,1
960178,,2,,,1,,1
960567,,,,,,1,3
960768,,1,,,,,2
961198,,,,,,,1
961907,,3,,,1,1,2
962144,,,,,,,2
962499,,4,,,1,,1
962506,,,1,1,,,
962625,,,,,,,1
963209,,,,,,,1
964227,,1,,,,,2
964273,,,,,,,1
964887,,,,,,1,1
965717,,,,,,,1
965824,,,1,,1,1,
965830,,,,,,,1
965888,,,,,,,1
966068,,2,,,1,,1
966323,,,,,,,2
966422,,2,,,1,,1
966581,,,1,1,,,
966784,,,,,,,2
966785,,,,,,1,1
967469,,,1,1,,,
967967,,,,,,,1
968092,,2,,,,,2
968275,,1,,,,1,2
968683,,3,,,1,,1
968831,,3,,,1,,1
969169,,7,,,1,,2
969704,,4,,,1,,1
970120,,1,1,,,1,
970184,,2,,,1,,1
970669,,4,,,1,1,1
971230,,3,,,1,,1
971408,,,1,1,,,
972589,,1,,,1,,2
972595,,,1,1,,,
972778,,,,,,,2
972867,,2,,,,,1
972898,,1,,,,,2
973181,,3,,,1,,1
973555,,,,,,,2
973632,,,,,,,1
973915,,,,,,,2
974691,,,1,,1,,
975429,,3,,,1,,1
975806,,2,,,1,,2
976824,,,,,1,,1
976967,,,,,,,1
977014,,,,,1,,2
977234,,1,,,,1,1
977467,,,1,,1,,
978539,,,1,,1,,
979013,,4,,,1,,1
979186,,,,,,,2
979518,,1,,,,,2
979754,,,,,,,2
979786,,5,,,1,1,1
980020,,1,1,,,,
980041,,1,,,,,1
980365,,1,,,1,,1
980590,,,1,,1,,
981128,,,,,1,,1
981656,,,,,,,1
982044,,4,,,1,1,3
982409,,5,,,1,1,1
982785,,3,,,1,1,1
982912,,,1,1,,,
983263,,,,,,,1
983482,,3,,,1,,1
983721,,1,,,,1,2
983921,,,,,,,1
984198,2,1,,,,1,1
984264,,,1,1,,,
984399,,3,,,1,,1
984504,,4,,,1,,2
984663,,,1,1,,,
984851,,4,,,1,,1
984873,,4,,,1,1,1
985445,,3,,,1,,1
986084,,1,,,1,,1
986368,,1,,,,,1
986451,,3,,,1,,1
986515,,,,,1,,2
986926,,,,,1,,2
987174,,,,,,1,1
987273,,,,,,,1
987376,,,,,,,2
987606,,,1,,1,,
988129,,2,,,,,2
989074,,3,,,1,1,1
989114,,1,,,,,1
989226,,2,,,1,,2
989423,,,1,1,,,
989861,,2,,,1,1,1
990384,,,,,,,2
990542,,,,,,1,1
990832,,,,,,1,2
991719,,3,,,1,,1
991956,,,,,,,2
992306,,3,,,2,1,1
992451,,,1,,1,,
992709,,,,,,,1
992710,,4,,,1,,1
993532,,,,,,,1
993955,,1,,,,,1
994433,,,,,1,1,1
994627,,1,,,1,,1
996074,,,,,,,2
996684,,4,,,1,,1
996774,,1,,,1,,2
997574,,,,,,,2
997807,1,,,,,1,2
998103,,,1,1,,,
998267,,3,,,1,,2
999201,,,1,,1,,
999741,,,1,1,,,
999824,,3,,,1,,1
1000408,,1,1,,,1,
1001992,,,,,,,2
1002503,,,1,,1,,
1002958,,4,,,1,,1
1003127,,1,,,1,,2
1003271,,4,,,1,,1
1003384,,3,,,1,,1
1003389,,,,,,,1
1003836,,2,,,1,,2
1004106,,,,,1,,1
1004324,,5,,,1,,2
1005142,,,,,1,,2
1005664,,3,,,1,,1
1005677,,1,,,,,2
1006157,,,,,,1,2
1006159,,,1,,1,,
1006353,,,,,,,3
1006604,,,,,,,3
1006934,,1,1,,,1,
1006993,,2,,,,,2
1007161,,1,,,,,3
1007849,,,1,1,,,
1008222,,1,,,1,,1
1008449,,,,,,,1
1009009,,,1,,1,,
1009292,,1,,,1,,2
1009535,,,1,1,,,
1010257,,,,,,,2
1010348,,,,,,,1
1010481,,4,,,1,,2
1010509,,1,,,,1,1
1011199,,,,,,,1
1012199,,,,,,,1
1013103,,1,,,1,,1
1013359,,3,,,1,1,1
1013404,,1,,,1,,1
1013551,,,1,1,,,
1014856,,,1,1,,,
1015168,,4,,,1,1,1
1015203,,3,,,1,,1
1015401,,,,,,,1
1015948,,,,,,1,3
1016046,,,1,1,,,
1016768,,4,,,1,,2
1016929,,,1,1,,,
1017966,,,1,1,,,
1017995,,,,,,,1
1019634,,,1,,1,,
1019746,,,,,,,1
1020267,,,1,1,,,
1020352,,,,,,,1
1021852,,,1,,1,,
1022276,,3,,,1,1,1
1022372,,,,,1,,1
1022378,,,,,,,1
1022732,,2,,,1,,1
1023349,,,,,,,1
1023639,,4,,,1,,1
1023771,,4,,,1,1,1
1023932,,1,,,,1,3
1023949,,1,1,,,1,
1024003,,,1,1,,,
1024133,,3,,,1,1,2
1024161,,4,,,1,,1
1025227,,3,,,1,,1
1025309,,3,,,1,1,2
1025385,,3,,,1,,1
1025661,,,1,,1,,
1026337,,4,,,1,,1
1026483,,,,,,,1
1027090,,,,,,,2
1027841,,4,,,1,,1
1027926,,,,,,1,2
1027988,,,,,,,1
1028111,,1,,,1,,1
1030014,,,,,,,1
1030375,,,,,,,2
1031302,,1,,,,,2
1031666,,2,,,1,1,1
1032068,,3,,,1,,1
1032078,,,,,,,2
1032188,,4,,,1,1,1
1032265,,,,,,,1
1032622,2,,1,,,1,
1032891,,,,,,,1
1033112,,,,,,,1
1033353,,1,,,,1,1
1033674,,,,,1,1,2
1033808,,2,,,,,1
1033890,,,,,,,3
1034079,,4,,,1,,1
1034353,,,,,,,2
1034415,,2,,,1,,2
1034711,,,,,,1,1
1034889,,3,,,1,,1
1035039,,,,,,1,1
1035713,,,1,1,,,
1035725,,,,,1,1,1
1036072,,,,,,,2
1036266,,2,,,1,,1
1036481,,,1,1,,,
1036718,,1,,,,1,1
1036967,,,1,,1,,
1037430,,3,,,1,,2
1037487,,2,,,1,,1
1038098,,3,,,1,,2
1038350,,,,,,,1
1038485,,,1,,1,,
1038492,,5,,,,1,1
1038645,,,1,1,,,
1039589,,1,,,,,1
1039811,,4,,,1,,2
1039816,,,,,,,1
1040414,,2,,,,,1
1040938,,3,,,1,,1
1041169,,4,,,1,,1
1042093,,,,,,,1
1042519,,1,,,,,1
1042563,,,1,,1,,
1042642,,2,,,,,1
1042948,,,,,,,1
1042967,,4,,,1,1,1
1042986,,2,,,,,2
1043093,,,1,1,,,
1043324,,3,,,1,,2
1043652,,,,,,,2
1043725,,2,,,1,,1
1044275,,,1,,1,,
1044709,,,,,,,2
1045136,,3,,,,,3
1045439,,3,,,1,,1
1045755,,1,,,,,1
1045775,,4,,,1,,1
1045786,,,,,,,1
1046057,,,1,,1,,
1047067,,3,,,1,,2
1047244,,,1,1,,,
1047362,,,,,,1,2
1047451,,4,,,1,,2
1048302,,,,,,,1
1049030,,1,,,,,2
1049777,,1,,,,,3
1050234,,,,,1,,1
1050643,,1,,,,,1
1051783,,,1,1,,,
1052097,,,1,1,,,
1052794,,,,,,,2
1053015,1,,1,,,1,
1053202,,,1,1,,,
1053483,,3,,,,,1
1054474,,,,,,,1
1055364,,2,,,1,1,1
1055506,,3,,,1,1,3
1055852,,6,,,1,1,2
1056022,,1,,,,,2
1056035,,1,1,,1,,
1056457,,,1,,1,,
1056685,,1,,,,,1
1056781,,3,,,1,1,1
1056789,,2,,,,,1
1057556,,1,,,1,1,2
1057929,,,,,,1,2
1060069,,1,,,1,,1
1060198,,4,,,1,,1
1061321,,3,,,1,,1
1061642,,,,,,,2
1061735,,,1,,1,,
1061994,,,1,1,,,
1062353,,,,,,,1
1062468,,,1,1,,,
1062506,,,1,1,,,
1062689,,,,,,,2
1063058,,3,,,1,,1
1063888,,,1,1,,,
1064061,,2,,,1,1,1
1064413,,2,,,1,,1
1064539,,1,,,,,1
1064969,,1,,,1,,1
1065136,,1,,,,,2
1065155,,2,,,,,2
1065175,,1,,,1,,1
1065327,,1,,,1,,1
1065641,,,1,1,,,
1065663,,3,,,1,,1
1065863,,,,,,,1
1066515,,,1,1,,,
1066775,,3,,,1,,1
1066924,,1,,,,,1
1066937,,1,,,,,2
1066991,,4,,,1,,1
1067043,,,1,,1,,
1068314,,,,,,1,1
1069422,,1,,,1,,1
1069539,,4,,,1,,1
1069966,,4,,,1,1,1
1070205,,1,,,1,,1
1070812,,,,,,,1
1071204,,1,,,,,2
1071353,,,1,1,,,
1071362,,,,,,,2
1071711,,3,,,,,1
1071745,,1,,,,,1
1071983,,1,,,,,1
1072383,,4,,,1,1,1
1072523,,4,,,1,1,2
1073165,,2,,,1,1,3
1073581,,,1,1,,,
1073655,,,,,,1,3
1073936,,,,,,,1
1074182,,,,,,,3
1074277,,,1,1,,,
1074794,,,,,,,1
1075043,,1,,,,,1
1075126,,3,,,1,,1
1075666,,4,,,1,,1
1076466,,2,,,1,,1
1076496,,,,,,,1
1076520,,4,,,1,,1
1076666,,,1,1,,,
1076678,,,,,,,1
1077281,,,,,,,1
1077493,,1,,,1,,2
1078276,,,,,,,2
1078609,,,1,1,,,
1078837,,,1,,1,,
1078864,,,,,,,1
1079053,,,,,,,2
1079141,,,,,,,2
1079288,,3,,,1,,1
1079656,,1,,,1,,1
1079742,,,1,1,,,
1079819,,1,1,,,1,
1080110,,1,,,,1,2
1080244,,1,,,1,1,2
1080488,,1,,,1,,1
1081150,,,,,,,2
1081341,,,,,,,2
1081423,,3,,,1,1,1
1081999,,1,,,1,,1
1082218,,,,,1,,1
1082583,,,1,1,,,
1082751,,1,,,,,3
1082758,,,1,,1,,
1082886,,,,,,,1
1083418,,,,,,,1
1083570,,2,,,,,1
1084095,,1,,,,,2
1084121,,,,,1,,2
1084245,,2,,,1,1,1
1084521,,,,,,,1
1084551,,3,,,1,1,1
1085075,,,,,,1,2
1086122,,1,,,,,1
1086288,,,,,,,2
1086642,,,,,,,1
1086831,,,,,,,2
1086953,,,,,,,1
1087057,,,,,,,1
1087336,,,,,1,,1
1087351,,4,,,1,,1
1088064,,3,,,1,,1
1088071,,2,,,1,,1
1088293,,,,,,,2
1088614,,,1,1,,,
1088851,,1,,,,,2
1089052,,3,,,1,,1
1089118,,4,,,1,,1
1089197,,,1,1,,,
1089454,,3,,,1,,1
1089732,,,,,,,2
1089905,,,1,1,,,
1090584,,4,,,1,,1
1090641,,,,,,,1
1090713,,,,,,,1
1091193,,3,,,1,,1
